:START_ID,:END_ID,:TYPE,subject_entity,object_entity,source_type
BIDEN,THE_AFGHAN_NATIONAL_ARMY,BLAME,PERSON,ORG,Wiki
BIDEN,POWER,RELINQUISH,PERSON,GPE,Wiki
ETHIOPIA,TIGRAY,ACCUSE,GPE,NORP,Wiki
POWER,SUDAN,DESCRIBE,GPE,GPE,Wiki
BIDEN,THE_U.S.,BRING,PERSON,ORG,Wiki
BIDEN,FAUCI,APPOINT,PERSON,ORG,Wiki
TRUMP,BRAZIL,IMPOSE,ORG,GPE,Wiki
ABBOTT,THE_TRUMP_ADMINISTRATION,SUPPORT,ORG,ORG,Wiki
THE_TEXAS_LEGISLATURES,THE_OBAMA_ADMINISTRATION,SUE,ORG,ORG,Wiki
THE_MORNING_NEWS,ABBOTT,COMPARE,ORG,ORG,Wiki
ABBOTT,SONY_BMG,SUE,ORG,ORG,Wiki
ABBOTT,LEGISLATION,CRITICIZE,ORG,PERSON,Wiki
COURT,ABBOTT,ARGUE,ORG,ORG,Wiki
THE_HOUSTON_CHRONICLE,OVERSIGHT,ALLEGE,ORG,PRODUCT,Wiki
ABBOTT,TRUMP,SUPPORT,ORG,ORG,Wiki
TRUMP,ABBOTT,ENDORSE,ORG,ORG,Wiki
ABBOTT,LEGISLATION,VETO,ORG,PERSON,Wiki
LEGISLATION,POLICE,PROHIBIT,PERSON,ORG,Wiki
ABBOTT,MEXICANS,TARGET,ORG,NORP,Wiki
ABBOTT,THE_STATE,MONITOR,ORG,ORG,Wiki
CALIFORNIA,TEXAS,ADD,GPE,GPE,Wiki
ABBOTT,THE_FEDERAL_GOVERNMENT,SUE,ORG,ORG,Wiki
ABBOTTS,POLITIFACT,RAT,PERSON,PRODUCT,Wiki
ABBOTT,THE_NATIONAL_GUARD,TELL,ORG,ORG,Wiki
ABBOTT,JOHN_SCOTT,APPOINT,ORG,PERSON,Wiki
JOHN_SCOTT,TRUMP,AID,PERSON,ORG,Wiki
LEGISLATION,ABBOTT,SIGN,PERSON,ORG,Wiki
CHILDREN,LEGISLATION,ADOPT,ORG,PERSON,Wiki
RESIDENTS,ABBOTTVILLE,DUB,PERSON,ORG,Wiki
ABBOTT,WENDY_DAVIS,DEFEAT,ORG,PERSON,Wiki
STARTUP_HEALTH,KREIN,DESCRIBE,ORG,GPE,Wiki
2010,KREIN,DATE,PRODUCT,GPE,Wiki
CHENEY,YALE_UNIVERSITY,ATTEND,PERSON,ORG,Wiki
WYOMING,CHENEY,REPRESENT,GPE,PERSON,Wiki
THE_U.S.,JOHN_TOWER,CONFIRM,ORG,PERSON,Wiki
THE_U.S.,CHENEY,CONFIRM,ORG,PERSON,Wiki
CHENEY,NATO,LEND,PERSON,ORG,Wiki
CONGRESS,BUSH,USE,ORG,PERSON,Wiki
BAGHDAD,SADDAM_HUSSEIN,OUST,GPE,PERSON,Wiki
CHENEY,THE_GULF_WAR,REGARD,PERSON,EVENT,Wiki
CHENEY,THE_AMERICAN_ENTERPRISE_INSTITUTE,JOIN,PERSON,ORG,Wiki
CHENEY,DONALD_RUMSFELD,ADVOCATE,PERSON,PERSON,Wiki
PAUL_WOLFOWITZ,GEORGE_TENET,REPLACE,PERSON,PERSON,Wiki
CHENEY,LIBBY,GRANT,PERSON,PERSON,Wiki
CHENEY,CHENEY_WYOMING,HOST,PERSON,PERSON,Wiki
CHENEY,HOME,HOST,PERSON,ORG,Wiki
CHENEY,DONALD_TRUMP,ENDORSE,PERSON,PERSON,Wiki
CHENEY,DONALD_TRUMP,SUPPORT,PERSON,PERSON,Wiki
CHENEY,TRUMP,CRITICIZE,PERSON,ORG,Wiki
CHENEY,LIZ,JOIN,PERSON,PERSON,Wiki
RICHARD_DREYFUSS,OLIVER_STONE,PORTRAY,PERSON,PERSON,Wiki
GOD,DICK_CHENEYS_AMERICA,BLESS,PERSON,PERSON,Wiki
ANDREW_HODWITZ,CHENEY,PORTRAY,PERSON,PERSON,Wiki
INOVA,CHENEY,RELEASE,ORG,PERSON,Wiki
WHITTINGTON,THE_WASHINGTON_POST,TELL,PERSON,ORG,Wiki
THE_U.S._NAVY_RESERVE,BIDEN,DISCHARGE,ORG,PERSON,Wiki
THE_U.S.,BIDEN,SWEAR,ORG,PERSON,Wiki
BIDENS,ASHLEY,HALFSISTER,PERSON,PERSON,Wiki
BIDEN,HUNTER,ASK,PERSON,PERSON,Wiki
TRUMP,BIDEN,ACCUSE,ORG,PERSON,Wiki
BURISMA,BIDEN,HELP,PERSON,PERSON,Wiki
THE_UKRAINIAN_PARLIAMENT,SHOKIN,REMOVE,ORG,GPE,Wiki
BURISMA,BIDEN,JOIN,PERSON,PERSON,Wiki
BURISMA,SHOKIN,INVESTIGATE,PERSON,GPE,Wiki
TRUMP,ZELENSKYY,INITIATE,ORG,PERSON,Wiki
TRUMP,ZELENSKYY,TELL,ORG,PERSON,Wiki
RUSLAN_RIABOSHAPKA,LUTSENKO,REPLACE,PERSON,PERSON,Wiki
JOE_BIDEN,TRUMP,INVESTIGATE,PERSON,ORG,Wiki
KYIV,WHO,VISIT,PERSON,ORG,Wiki
BIDEN,KATHLEEN_BUHLE,MARRY,PERSON,PERSON,Wiki
HUNTER_BIDEN,DATA,ORIGINATE,PERSON,GPE,Wiki
WHO,BURISMA,INVESTIGATE,ORG,PERSON,Wiki
JOHN_PAUL_MAC_ISAAC,WHO,IDENTIFY,PERSON,ORG,Wiki
HUNTER_BIDEN,WHO,IDENTIFY,PERSON,ORG,Wiki
GIULIANI,MAC_ISAAC,PASS,PERSON,PERSON,Wiki
GIULIANI,TRUMP,INFORM,PERSON,ORG,Wiki
POLITICO,LEV_PARNAS,TELL,PERSON,PERSON,Wiki
JACK_DORSEY,CONGRESS,TELL,PERSON,ORG,Wiki
WHO,THE_WASHINGTON_POST,TELL,ORG,ORG,Wiki
GIULIANI,THE_WASHINGTON_POST,OFFER,PERSON,ORG,Wiki
THE_BIDEN_ADMINISTRATION,ICE,ABOLISH,ORG,ORG,Wiki
HOME,AMERICANS,PARTICIPATE,ORG,NORP,Wiki
JAMES_TAYLOR,AMERICA,PERFORM,PERSON,GPE,Wiki
BIDENS,THE_NATION,LEAD,PERSON,ORG,Wiki
THE_BIDEN_INAUGURAL_COMMITTEE,AMERICANS,ENCOURAGE,ORG,NORP,Wiki
WHO,FRONTERAS,PERFORM,ORG,GPE,Wiki
TRUMP,BIDEN,LEAVE,ORG,PERSON,Wiki
LADY_GAGA,THE_NATIONAL_ANTHEM,SING,PERSON,ORG,Wiki
BIDEN,AMERICANS,IMPLORE,PERSON,NORP,Wiki
THE_COVID19_PANDEMIC,WHO,HELP,ORG,ORG,Wiki
OPPOSITION,WHO,VOTE,ORG,ORG,Wiki
MCCONNELL,BIDEN,CRITICIZE,PERSON,PERSON,Wiki
WHO,CHINA,DESTROY,ORG,GPE,Wiki
FAMILIES,FOOD,BUY,ORG,ORG,Wiki
MICHIGAN,WHITMER,BEAR,GPE,ORG,Wiki
MICHIGAN,WHITMER,RAISE,GPE,ORG,Wiki
2022,WHITMER,REELECT,PRODUCT,ORG,Wiki
THE_STATE,WHITMER,WIN,ORG,ORG,Wiki
DUNNINGSS,CASES,ALLEGE,PERSON,PERSON,Wiki
CASES,DUNNINGSS,ALLEGE,PERSON,PERSON,Wiki
WHITMER,RESTRICTIONS,EXTEND,ORG,PERSON,Wiki
COVID19,WHITMER,TEST,PERSON,ORG,Wiki
WHITMER,JOE_BIDEN,ENDORSE,ORG,PERSON,Wiki
CECILY_STRONG,WHITMER,IMPERSONATE,ORG,ORG,Wiki
THE_DEMOCRATIC_NATIONAL_CONVENTION,WHITMER,ELECT,ORG,ORG,Wiki
HASH_BASH,WHITMER,REAPPEAR,PERSON,ORG,Wiki
WHITMER,MICHIGANS,ELIMINATE,ORG,NORP,Wiki
WHITMER,EXECUTIVE_ORDERS,ISSUE,ORG,ORG,Wiki
CHICAGO,JAY_ROBERT_J._B._PRITZKER,BASE,GPE,PERSON,Wiki
2022,JAY_ROBERT_J._B._PRITZKER,REELECT,PRODUCT,PERSON,Wiki
PRITZKER,CHICAGO_VENTURES,COFOUNDE,PERSON,ORG,Wiki
PRITZKER,BARACK_OBAMA,SUPPORT,PERSON,PERSON,Wiki
PRITZKER,STATES,ENCOURAGE,PERSON,GPE,Wiki
MEXICO,MIGUEL_PEREZ_JR.,DEPORT,GPE,PERSON,Wiki
PRITZKER,LEGISLATION,SIGN,PERSON,PERSON,Wiki
PLANNED_PARENTHOOD,PRITZKER,SUPPORT,ORG,PERSON,Wiki
PRITZKER,ILLINOIS,COMMIT,PERSON,GPE,Wiki
MILTON_ACADEMY,THE_PRITZKER_SCIENCE_CENTER,DEDICATE,ORG,ORG,Wiki
BIDEN,MASS,ATTEND,PERSON,PERSON,Wiki
PEOPLE,JOE,APPROACH,ORG,PERSON,Wiki
NOVA,BIDEN,RESUME,ORG,PERSON,Wiki
STUDENTS,LEGISLATION,PROVIDE,ORG,PERSON,Wiki
JILL_BIDEN,REBOUND_COVID,ENCOUNTER,PERSON,PERSON,Wiki
JILL_BIDEN,VIRGINIA,VISIT,PERSON,GPE,Wiki
JOE,CORNWALL,VISIT,PERSON,GPE,Wiki
JOE,VATICAN_CITY,VISIT,PERSON,GPE,Wiki
BIDEN,POPE_FRANCIS,MEET,PERSON,PERSON,Wiki
THE_REPUBLICAN_PARTY,WHO,DRIFT,ORG,ORG,Wiki
JEANS,BIDEN,FAVOR,NORP,PERSON,Wiki
ANNIE_LEIBOVITZ,LAURA_KIM,PHOTOGRAPH,PERSON,PERSON,Wiki
THE_INTERNATIONAL_SPACE_STATION,ALPHA,USE,ORG,GPE,Wiki
SPACE_SHUTTLE_ATLANTIS,RASSVET,DELIVER,PERSON,GPE,Wiki
STS132,RASSVET,DELIVER,PERSON,GPE,Wiki
THE_U.S.,THE_JOINT_AIRLOCK,PROVIDE,ORG,ORG,Wiki
ISS7A,THE_JOINT_AIRLOCK,LAUNCH,PERSON,ORG,Wiki
BOEING,THE_JOINT_AIRLOCK,BUILD,ORG,ORG,Wiki
SPACE,HARMONY,LAUNCH,NORP,ORG,Wiki
THE_INTERNATIONAL_SPACE_STATION,RASSVET_RUSSIAN_РАССВЕТ,FLY,ORG,PERSON,Wiki
CRS10,SAGE_IIIISS,DELIVER,ORG,ORG,Wiki
NASA,AXIOM_SPACE,AWARD,ORG,PERSON,Wiki
SPACE,WHO,PAY,NORP,ORG,Wiki
SUNITA_WILLIAMS,MBSU1,REPLACE,PERSON,PERSON,Wiki
ASTRONAUT_SCOTT_KELLY,THE_YEAR,SPEND,PERSON,EVENT,Wiki
ASTRONAUTS,ENGLISH,SPEAK,ORG,LANGUAGE,Wiki
JOE_BIDEN,DELAWARE,REPRESENT,PERSON,GPE,Wiki
THE_ONION,BIDEN,FEATURE,ORG,PERSON,Wiki
THE_ONION,BIDEN,MENTION,ORG,PERSON,Wiki
BIDEN,GOD,MEETING,PERSON,PERSON,Wiki
SAM_SANDERS,THE_ONION,DROP,PERSON,ORG,Wiki
NPR,THE_ONION,DROP,ORG,ORG,Wiki
TIME_MAGAZINE,BIDEN,RANK,ORG,PERSON,Wiki
BIDEN,LUCY_FLORES,KISS,PERSON,ORG,Wiki
BIDEN,LUCY_FLORES,TOUCH,PERSON,ORG,Wiki
THE_ONION,BIDEN,ASK,ORG,PERSON,Wiki
ILL,BIDEN,TELL,PERSON,PERSON,Wiki
AMERICA,THE_ONION,EMBRACE,GPE,ORG,Wiki
WHO,BIDEN,PLAY,ORG,PERSON,Wiki
DELAWARE,BIDEN,ELECT,GPE,PERSON,Wiki
BIDEN,THE_SENATE_JUDICIARY_COMMITTEE,CHAIR,PERSON,ORG,Wiki
BIDEN,KETANJI_BROWN_JACKSON,APPOINT,PERSON,PERSON,Wiki
BIDEN,U.S.,RESTORE,PERSON,GPE,Wiki
RUSSIA,CONTROL,COLLAPSE,GPE,ORG,Wiki
RUSSIA,CONTROL,SEIZE,GPE,ORG,Wiki
CATHERINE_EUGENIA,JOSEPH_ROBINETTE_BIDEN_JR.,BEAR,PERSON,PERSON,Wiki
SENATE,BIDEN,RUN,ORG,PERSON,Wiki
ROBERT_BORK,BIDEN,REVERSE,PERSON,PERSON,Wiki
BIDEN,HILL_BIDEN,TELL,PERSON,PERSON,Wiki
BIDEN,IRAQ,DIVIDE,PERSON,GPE,Wiki
WHO,HITLER,APPEASE,ORG,PERSON,Wiki
OBAMA,BIDEN,VIEW,PERSON,PERSON,Wiki
OBAMA,BIDEN,COMPARE,PERSON,PERSON,Wiki
BIDEN,KOSOVO,VISIT,PERSON,GPE,Wiki
BIDEN,IRAQ,VISIT,PERSON,GPE,Wiki
WHO,SIDWELL_FRIENDS_SCHOOL,ATTEND,ORG,ORG,Wiki
JOE,PEOPLE,FORCE,PERSON,ORG,Wiki
OBAMA,BIDEN,LEAD,PERSON,PERSON,Wiki
OBAMA,BIDEN,HEAD,PERSON,PERSON,Wiki
THE_U.S.,ISIL,FOLLOW,ORG,ORG,Wiki
WHO,BIDEN,ACCUSE,ORG,PERSON,Wiki
BERNIE_SANDERS,BIDEN,ENDORSE,ORG,PERSON,Wiki
BILL_CLINTON,GEORGE_W._BUSH,DEFEAT,PERSON,PERSON,Wiki
BIDEN,THE_NATION,ADDRESS,PERSON,ORG,Wiki
BIDEN,CHINA,CONVINCE,PERSON,GPE,Wiki
BIDEN,THE_YEAR,BEGIN,PERSON,EVENT,Wiki
BIDEN,CONGRESS,ASK,PERSON,ORG,Wiki
BIDEN,VLADIMIR_PUTIN,BLAME,PERSON,PERSON,Wiki
PAXLOVID,BIDEN,TREAT,GPE,PERSON,Wiki
DEMOCRATS,BIDEN,CREDIT,NORP,PERSON,Wiki
BIDEN,THE_ARMENIAN_GENOCIDE,RECOGNIZE,PERSON,ORG,Wiki
FORTUNE_MAGAZINE,BIDEN,TERM,ORG,PERSON,Wiki
JOHN_F._KENNEDY,BIDEN,INSPIRE,PERSON,PERSON,Wiki
VOTERS,CANDIDATES,PREFER,ORG,PERSON,Wiki
BIDEN,KINNOCK,CITE,PERSON,PERSON,Wiki
PAT_CADDELL,BIDEN,INFORM,PERSON,PERSON,Wiki
BIDEN,KINNOCK,CREDIT,PERSON,PERSON,Wiki
WHO,THEODORE_ROOSEVELTS,QUOTE,ORG,PERSON,Wiki
KINNOCK,BIDEN,INTRODUCE,PERSON,PERSON,Wiki
BIDEN,KINNOCK,INVITE,PERSON,PERSON,Wiki
BIDEN,HILLARY_CLINTON,PRAISE,PERSON,PERSON,Wiki
BIDEN,EDUCATION,DISCUSS,PERSON,ORG,Wiki
DENNIS_KUCINICH,BIDEN,CONCLUDE,PERSON,PERSON,Wiki
WHO,BIDEN,KNOW,ORG,PERSON,Wiki
READE,BIDEN,ACCUSE,ORG,PERSON,Wiki
READE,BIDEN,ACCUSE,ORG,PERSON,Wiki
READE,BIDEN,PRAISE,ORG,PERSON,Wiki
READE,WHO,WEAR,ORG,ORG,Wiki
READE,JOE_BIDEN,WANT,ORG,PERSON,Wiki
READE,XENOPHOBIA,WRITE,ORG,GPE,Wiki
READE,THE_ASSOCIATED_PRESS,INTERVIEW,ORG,ORG,Wiki
READE,THE_ASSOCIATED_PRESS,TELL,ORG,ORG,Wiki
THE_WASHINGTON_POST,READE,INTERVIEW,ORG,ORG,Wiki
BIDEN,KATIE_HALPER,PUSH,PERSON,PERSON,Wiki
READE,NATIONAL_PUBLIC_RADIO_NPR,TELL,ORG,ORG,Wiki
READE,BIDEN,REJECT,ORG,PERSON,Wiki
BIDEN,READE,TELL,PERSON,ORG,Wiki
D.C.,READE,HIRE,GPE,ORG,Wiki
READE,NEWSWEEK,TELL,ORG,ORG,Wiki
TIMES_UP,READE,PROVIDE,ORG,ORG,Wiki
BIDEN,READE,TOUCH,PERSON,ORG,Wiki
READE,JOSEPH_BACKHOLM,TELL,ORG,PERSON,Wiki
WHO,MCGANN,TELL,ORG,PERSON,Wiki
READE,LYNDA_LACASSE,TELL,ORG,PERSON,Wiki
LYNDA_LACASSE,CNN,TELL,PERSON,ORG,Wiki
LYNDA_LACASSE,READE,ADVISE,PERSON,ORG,Wiki
READE,BIDEN,BRING,ORG,PERSON,Wiki
LYNDA_LACASSE,BUSINESS_INSIDER,TELL,PERSON,ORG,Wiki
READE,LYNDA_LACASSE,CONTACT,ORG,PERSON,Wiki
READE,BIDEN,TELL,ORG,PERSON,Wiki
ABC_NEWS,MOULTON,INTERVIEW,ORG,GPE,Wiki
MOULTON,ABC_NEWS,TEXTE,GPE,ORG,Wiki
READE,KELLY_KLETT,PHONE,ORG,PERSON,Wiki
FOX_NEWS,READE,TELL,ORG,ORG,Wiki
HARVEY_WEINSTEIN,WHO,ALLEGE,PERSON,ORG,Wiki
DOUGLAS_WIGDOR,READE,REPRESENT,PERSON,ORG,Wiki
BIDEN,READE,WORK,PERSON,ORG,Wiki
LAWRENCE_ODONNELL,READE,REMEMBER,PERSON,ORG,Wiki
READE,BIDEN,ASSAULT,ORG,PERSON,Wiki
CNN,SAVAGE,TELL,ORG,ORG,Wiki
WHO,ARTICLES,WRITE,ORG,GPE,Wiki
CONSERVATIVES,LIBERALS,WEAPONIZE,NORP,NORP,Wiki
CORNYN,THE_TEXAS_INTERNET_BUREAU,CREATE,ORG,ORG,Wiki
COOK_POLITICAL,LEAN_REPUBLICAN,RAT,PERSON,PERSON,Wiki
CORNYN,SAMUEL_ALITO,CONFIRM,ORG,PERSON,Wiki
HILLARY_CLINTON,CORNYN,PREVENT,PERSON,ORG,Wiki
CORNYN,THE_COVID19_PANDEMIC,BLAME,ORG,ORG,Wiki
OBAMA,CORNYN,REPLACE,PERSON,ORG,Wiki
OBAMA,MERRICK_GARLAND,REPLACE,PERSON,PERSON,Wiki
OBAMA,SCALIA,REPLACE,PERSON,PERSON,Wiki
THE_SUPREME_COURT,ROE,OVERTURN,ORG,ORG,Wiki
CORNYN,TRUMP,PRAISE,ORG,ORG,Wiki
CORNYN,TRUMP,WARN,ORG,ORG,Wiki
CORNYN,TRUMP,RESTART,ORG,ORG,Wiki
CORNYN,CRUZ,TELL,ORG,PERSON,Wiki
CORNYN,THE_TRUMP_ADMINISTRATION,IMPOSE,ORG,ORG,Wiki
CORNYN,SANCTIONS,IMPOSE,ORG,PERSON,Wiki
THINGS,PEOPLE,EAT,ORG,ORG,Wiki
CONCEALED_CARRY_RECIPROCITY,CORNYN,SUPPORT,PERSON,ORG,Wiki
DEMOCRATS,LEGISLATION,PASS,NORP,PERSON,Wiki
CORNYN,BIDEN,ACCUSE,ORG,PERSON,Wiki
CORNYN,PENSIONS,RECEIVE,ORG,ORG,Wiki
BUHLE,PEOPLE,ASSIST,PERSON,ORG,Wiki
THE_FOURTH_CIRCUIT,HB_589,STRIKE,ORG,ORG,Wiki
FOLSOMS,IVEY,RECEIVE,ORG,ORG,Wiki
IVEY,BENTLEY,SUCCEED,ORG,PERSON,Wiki
IVEY,A_STATE_OF_EMERGENCY,DECLARE,ORG,ORG,Wiki
IVEY,BUSINESSES,PROHIBIT,ORG,PERSON,Wiki
IVEY,RUBY_L._PERRY,APPOINT,ORG,PERSON,Wiki
DONALD_TRUMP,THE_2020_PRESIDENTIAL_ELECTION,STEAL,PERSON,EVENT,Wiki
THE_SUPREME_COURT,BREYER,NOMINATE,ORG,GPE,Wiki
JACKSON,BIDEN,NOMINATE,PERSON,PERSON,Wiki
WHO,BIDENS,RUBBERSTAMP,ORG,PERSON,Wiki
JOE_BIDEN,MARSHALL,ACKNOWLEDGE,PERSON,PERSON,Wiki
MCCARTHY,THE_CALIFORNIA_YOUNG_REPUBLICANS,CHAIR,PERSON,ORG,Wiki
CONGRESS,MCCARTHY,ELECT,ORG,PERSON,Wiki
MCCARTHY,THE_YOUNG_REPUBLICAN_NATIONAL_FEDERATION,CHAIR,PERSON,ORG,Wiki
THE_CALIFORNIA_STATE_ASSEMBLY,MCCARTHY,ELECT,ORG,PERSON,Wiki
PETE_SESSIONS,JEB_HENSARLING,CHALLENGE,PERSON,PERSON,Wiki
CONGRESS,REPUBLICANS,ACCOMPLISH,ORG,NORP,Wiki
TRUMPS,MCCARTHY,ASK,PERSON,PERSON,Wiki
MCCARTHY,TRUMPS,SUPPORT,PERSON,PERSON,Wiki
MCCARTHY,BIDEN,RECOGNIZE,PERSON,PERSON,Wiki
MCCARTHY,PEOPLE,ATTACK,PERSON,ORG,Wiki
MCCARTHY,TRUMP,ASK,PERSON,ORG,Wiki
MCCARTHY,TRUMP,HOLD,PERSON,ORG,Wiki
MCCARTHY,TRUMP,PAY,PERSON,ORG,Wiki
MAXINE_WATERS,TRUMP,IMPEACH,PERSON,ORG,Wiki
MCCARTHY,REPUBLICANS,REMOVE,PERSON,NORP,Wiki
DEMOCRATS,TRUMP,INVESTIGATE,NORP,ORG,Wiki
MCCARTHY,HILLARY_CLINTON,INVESTIGATE,PERSON,PERSON,Wiki
MCCARTHY,TRUMP,IMPEACH,PERSON,ORG,Wiki
REPUBLICANS,MCCARTHY,CRITICIZE,NORP,PERSON,Wiki
MCCARTHY,TRUMP,VISIT,PERSON,ORG,Wiki
TRUMP,MCCARTHY,ASK,ORG,PERSON,Wiki
HELP,MCCARTHY,ASK,ORG,PERSON,Wiki
TRUMP,THE_NATIONAL_GUARD,SEND,ORG,ORG,Wiki
PUTIN,ROHRABACHER,PAY,PERSON,PERSON,Wiki
MCCARTHY,NANCY_PELOSI,CRITICIZE,PERSON,PERSON,Wiki
MCCARTHY,BIDEN,ASSAIL,PERSON,PERSON,Wiki
CONGRESS,PAUL_RYAN,RETIRE,ORG,PERSON,Wiki
WHO,ICE,SUPPORT,ORG,ORG,Wiki
OBAMA,THE_JUSTICE_DEPARTMENT,DEFEND,PERSON,ORG,Wiki
MCCARTHY,BOEHNER,JOIN,PERSON,PERSON,Wiki
BIN_LADEN,ALQAEDA,LEAD,PERSON,ORG,Wiki
THE_U.S._INTELLIGENCE_COMMUNITY,ALZAWAHIRI,TRACK,ORG,PERSON,Wiki
THE_KANSAS_SENATE,KELLY,ELECT,ORG,PERSON,Wiki
LAURA,KANSANS,BRING,PERSON,NORP,Wiki
KELLY,THE_KANSAS_LEGISLATURE,ACCEPT,PERSON,ORG,Wiki
KELLY,KANCARE,REFORM,PERSON,ORG,Wiki
THE_STATE,KANSAS,RETURN,ORG,GPE,Wiki
POSTS,DARK_BRANDON,REFERENCE,NORP,PERSON,Wiki
2020,GRAHAM,REELECT,PRODUCT,PERSON,Wiki
GRAHAM,TRUMP,SUPPORT,PERSON,ORG,Wiki
HOME,LINDSEY_OLIN_GRAHAM,REMAIN,ORG,PERSON,Wiki
OCONEE_COUNTY,GRAHAM,ELECT,GPE,PERSON,Wiki
TRUMP,CNN,NOMINATE,ORG,ORG,Wiki
TRUMP,JOHN_MCCAIN,CRITICIZE,ORG,PERSON,Wiki
JOHN_MCCAIN,TRUMP,BAN,PERSON,ORG,Wiki
GRAHAM,TRUMPS,CONDEMN,PERSON,PERSON,Wiki
STATEMENTS,DEMOCRATS,REFERENCE,PERSON,NORP,Wiki
BIDEN,TRUMP,DEFEAT,PERSON,ORG,Wiki
GRAHAM,BRAD_RAFFENSPERGER,ASK,PERSON,PERSON,Wiki
GRAHAM,TEA_PARTY,CRITICIZE,PERSON,ORG,Wiki
GRAHAM,TEA_PARTY,CONFRONT,PERSON,ORG,Wiki
FORD,KAVANAUGH,ACCUSE,ORG,ORG,Wiki
THE_SENATE_JUDICIARY_COMMITTEE,FORD,QUESTION,ORG,ORG,Wiki
WHO,KAVANAUGH,ASSAULT,ORG,ORG,Wiki
THE_SENATE_JUDICIARY_COMMITTEE,KAVANAUGH,TESTIFY,ORG,ORG,Wiki
CUSTOMERS,HISTORY,BROWSE,ORG,GPE,Wiki
GRAHAM,LEGISLATION,INTRODUCE,PERSON,PERSON,Wiki
2013,LIEBERMAN,RETIRE,PRODUCT,NORP,Wiki
GRAHAM,BARACK_OBAMA,CRITICIZE,PERSON,PERSON,Wiki
GRAHAM,OBAMA,CONDEMN,PERSON,PERSON,Wiki
GRAHAM,THE_TRUMP_ADMINISTRATION,RECOGNIZE,PERSON,ORG,Wiki
GRAHAM,THE_TRUMP_ADMINISTRATION,PRAISE,PERSON,ORG,Wiki
GRAHAM,SAUDI_ARABIA,PRAISE,PERSON,GPE,Wiki
WHO,THE_US,ASSIST,ORG,ORG,Wiki
STEELE,THE_JUSTICE_DEPARTMENT,CHARGE,NORP,ORG,Wiki
GRAHAM,JOHN_MCCAIN,SUPPORT,PERSON,PERSON,Wiki
GRAHAM,ROMNEY,ENDORSE,PERSON,PERSON,Wiki
GRAHAM,CHRIS_WALLACE,TELL,PERSON,PERSON,Wiki
CHILDREN,GRAHAM,MARRY,ORG,PERSON,Wiki
CHILDREN,GRAHAM,HAVE,ORG,PERSON,Wiki
WHO,JOE_BIDEN,ENDORSE,ORG,PERSON,Wiki
KEN_JEONG,ANDREW_YANG,ENDORSE,PERSON,PERSON,Wiki
CHAIR_OF,KIRSTEN_GILLIBRAND,ENDORSE,ORG,PERSON,Wiki
TABLIGHI_IJTEMA,WHO,ATTEND,PERSON,ORG,Wiki
US_SENATORS,SANCTIONS,IMPOSE,ORG,PERSON,Wiki
OPEC,MEXICO,REQUEST,ORG,GPE,Wiki
INDIA,MARKAZ,RECEIVE,GPE,GPE,Wiki
INDIA,THE_JANATA_CURFEW,OBSERVE,GPE,ORG,Wiki
THE_UNION_HOME_MINISTRY,STATE_GOVERNMENTS,TRACK,ORG,ORG,Wiki
MUKHTAR_ABBAS_NAQVI,PEOPLE,HOLD,PERSON,ORG,Wiki
DELHI_POLICE,DELHI_HIGH_COURT,REPRIMAND,ORG,ORG,Wiki
WHO,JAMAAT,ACCUSE,ORG,GPE,Wiki
OFQUAL,WILLIAMSON,TELL,ORG,PERSON,Wiki
WILLIAMSON,OCR,INFORM,PERSON,ORG,Wiki
CASES,SINGAPOREANS,RETURN,PERSON,NORP,Wiki
JESSE_KLAVER,GEERT_WILDERS,ACCUSE,PERSON,PERSON,Wiki
GEERT_WILDERS,JESSE_KLAVER,REMOVE,PERSON,PERSON,Wiki
GEERT_WILDERS,PARTYS,REMOVE,PERSON,ORG,Wiki
THE_WORLD_HEALTH_ORGANIZATION,TRADE,BLAME,ORG,ORG,Wiki
THE_STATE,QUARANTINES,IMPOSE,GPE,PERSON,Wiki
THE_COVID19_PANDEMIC,BLACK_THURSDAY,ATTRIBUTE,ORG,EVENT,Wiki
MIN_AUNG_HLAING,THE_STATE_ADMINISTRATION_COUNCIL,ESTABLISH,PERSON,ORG,Wiki
MYANMAR,FACEBOOK,BLOCK,GPE,ORG,Wiki
TATMADAW,GOVERNMENTS,INCLUDE,PERSON,ORG,Wiki
GOVERNORS,THE_NATIONAL_GUARD,DEPLOY,ORG,ORG,Wiki
MISSISSIPPI,THE_FEDERAL_GOVERNMENT,ASK,GPE,ORG,Wiki
REPORTS,FDA,INVESTIGATE,ORG,ORG,Wiki
PROTESTERS,FOXCONN,ACCUSE,ORG,ORG,Wiki
PEOPLE,POLICE,STOP,ORG,ORG,Wiki
WUHAN_UNIVERSITY,PROTESTS,BREAK,ORG,NORP,Wiki
STUDENTS,PROTESTS,BREAK,ORG,NORP,Wiki
HOME,COVID19,QUARANTINE,ORG,PERSON,Wiki
PEOPLE,HEALTH_CODE,TESTING,ORG,ORG,Wiki
KTV,WHO,VISIT,ORG,ORG,Wiki
WEIBO,ALISON_ALISON,POST,PRODUCT,PERSON,Wiki
THE_COVID19_PANDEMIC,SHORTAGES,RELATE,ORG,PERSON,Wiki
COVIDIEN,NEWPORT,ACQUIRE,ORG,ORG,Wiki
OXYGEN,VALVES,MIX,ORG,ORG,Wiki
AIR,VALVES,MIX,ORG,ORG,Wiki
